,Unnamed: 0,id,producer,title,tracks,type,associated_labels,name,bit_rate,composer,duration,genre_top,genres,genres_all,license,number,tags.2,title.1
1682,122,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Florie Ford,256000.0,,175.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],How'd You Like To Spoon With Me?
1683,123,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Florrie Ford,256000.0,,178.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],"Ca Bages, Ca Beans, Car Rots"
1684,124,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Florrie Ford,256000.0,,168.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],We've Got A Jazz Band Here
1685,125,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Frank Curtis,256000.0,,172.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],If They Bury Alexander's Band
1686,126,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Frank Curtis,256000.0,,172.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],The Ragtime Curate
1687,127,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,G.H. Elliot,256000.0,,193.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],Hello Susie Green
1688,128,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,G.H. Elliott,256000.0,,163.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],I'm Certainly Living A Ragtime Life
1689,129,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Jay Laurier,256000.0,,187.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],Don't Let 'Em Scrap The British Navy
1690,130,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Miss Venie Temple,256000.0,,170.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],Poor Adam Was My Father
1691,131,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Robert Nash,256000.0,,189.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],Take Me Up With You Dearie
1692,132,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Rose Hayes,256000.0,,152.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],Mary Used To Love A Sailor
1693,133,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Sam Stern,256000.0,,182.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],Sam Stern - Nobody
1694,134,4553.0,,Antique Phonograph Music Program 03/23/1999,15.0,Album,,Sam Stern,256000.0,,174.0,Old-Time / Historic,[8],[8],CC0 1.0 Universal,0.0,[],"You Take Da Steamboat, I Take Da Train"
1945,135,4869.0,,Purity and Danger,7.0,Album,"Proot, Animal Fact, Selva Elettrica",Katapulto,256000.0,,289.0,Pop,[76],"[10, 76]",Public Domain,7.0,[],zero rhythm dollar boy
1946,136,4869.0,,Purity and Danger,7.0,Album,"Proot, Animal Fact, Selva Elettrica",Katapulto,256000.0,,154.0,Pop,[76],"[10, 76]",Public Domain,6.0,[],gospellioza
1947,137,4869.0,,Purity and Danger,7.0,Album,"Proot, Animal Fact, Selva Elettrica",Katapulto,256000.0,,260.0,Pop,[76],"[10, 76]",Public Domain,5.0,[],purity & danger
1948,138,4869.0,,Purity and Danger,7.0,Album,"Proot, Animal Fact, Selva Elettrica",Katapulto,256000.0,,137.0,Pop,[76],"[10, 76]",Public Domain,4.0,[],karaoke megablast
1949,139,4869.0,,Purity and Danger,7.0,Album,"Proot, Animal Fact, Selva Elettrica",Katapulto,256000.0,,208.0,Pop,[76],"[10, 76]",Public Domain,3.0,[],danse macabre
1950,140,4869.0,,Purity and Danger,7.0,Album,"Proot, Animal Fact, Selva Elettrica",Katapulto,256000.0,,216.0,Pop,[76],"[10, 76]",Public Domain,2.0,[],kolorowe wody
1951,141,4869.0,,Purity and Danger,7.0,Album,"Proot, Animal Fact, Selva Elettrica",Katapulto,224000.0,,264.0,Pop,[76],"[10, 76]",Public Domain,1.0,[],philcollins takes your hand
2543,142,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,123.0,Hip-Hop,[21],[21],Creative Commons Attribution,12.0,['hip-hop'],"6,49"
2544,143,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,38.0,Hip-Hop,[21],[21],Creative Commons Attribution,3.0,['hip-hop'],8bit2 3
2545,144,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,123.0,Hip-Hop,[21],[21],Creative Commons Attribution,13.0,['hip-hop'],1982
2546,145,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,163.0,Hip-Hop,[21],[21],Creative Commons Attribution,4.0,['hip-hop'],Black Ant
2547,146,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,141.0,Hip-Hop,[21],[21],Creative Commons Attribution,7.0,['hip-hop'],Boomerang
2548,147,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,125.0,Hip-Hop,[21],[21],Creative Commons Attribution,15.0,['hip-hop'],D8M3
2549,148,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,128.0,Hip-Hop,[21],[21],Creative Commons Attribution,6.0,['hip-hop'],fACEMELTERmp3
2550,149,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,143.0,Hip-Hop,[21],[21],Creative Commons Attribution,1.0,['hip-hop'],Fater Lee
2551,150,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,105.0,Hip-Hop,[21],[21],Creative Commons Attribution,11.0,['hip-hop'],government funded weed
2552,151,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,143.0,Hip-Hop,[21],[21],Creative Commons Attribution,8.0,['hip-hop'],Michael Vendette
2553,152,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,142.0,Hip-Hop,[21],[21],Creative Commons Attribution,14.0,['hip-hop'],Underdog
2554,153,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,83.0,Hip-Hop,[21],[21],Creative Commons Attribution,2.0,['hip-hop'],Oh K.
2555,154,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,150.0,Hip-Hop,[21],[21],Creative Commons Attribution,5.0,['hip-hop'],Self Explainitory
2556,155,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,89.0,Hip-Hop,[21],[21],Creative Commons Attribution,10.0,['hip-hop'],5 Piece
2557,156,5347.0,,Free Beats Sel. 3,15.0,Album,,Black Ant,128000.0,,83.0,Hip-Hop,[21],[21],Creative Commons Attribution,9.0,['hip-hop'],Christmas Eve 2009
3086,157,6138.0,,ccMixter,1.0,Album,,DoKashiteru,160000.0,,254.0,Electronic,[15],[15],Creative Commons Attribution,0.0,[],Our Slanted Voices (ft. Colin Mutchler)
3100,158,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,150.0,Jazz,"[4, 74]","[74, 4]",Public Domain,1.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",The Dark Side Of Frigiliana
3101,159,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,293.0,Jazz,"[4, 74]","[74, 4]",Public Domain,2.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Tsurugi
3102,160,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,362.0,Jazz,"[4, 74]","[74, 4]",Public Domain,3.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Zubaida
3103,161,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,94.0,Jazz,"[4, 74]","[74, 4]",Public Domain,4.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Pensamiento
3104,162,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,312.0,Jazz,"[4, 74]","[74, 4]",Public Domain,5.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Mount Fuji
3105,163,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,404.0,Jazz,"[4, 74]","[74, 4]",Public Domain,6.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",They Dwell On Other Planes
3106,164,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,330.0,Jazz,"[4, 74]","[74, 4]",Public Domain,7.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Nfamoudou-Boudougou
3107,165,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,624.0,Jazz,"[4, 74]","[74, 4]",Public Domain,8.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Cherenzig
3108,166,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,360.0,Jazz,"[4, 74]","[74, 4]",Public Domain,9.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Tiempo Espacial
3109,167,6156.0,,Nfamoudou-Boudougou,13.0,Live Performance," Doronko Records
",Breuss Arrizabalaga Quintet,192000.0,,84.0,Jazz,"[4, 74]","[74, 4]",Public Domain,10.0,"['spain', 'instrumental', 'breuss arrizabalaga quintet', 'free jazz', 'jazz']",Ghosts
3458,168,6467.0,Classwar Karaoke,Classwar Karaoke - 0010 Survey,35.0,Album,,Gurdonark,320000.0,,197.0,Experimental,"[1, 38, 41, 247]","[1, 247, 38, 41]",Creative Commons Attribution,14.0,[],Walk through Trees
3706,169,6803.0,,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,12.0,Album,,Mach FoX,320000.0,,288.0,,[],[],Public Domain,3.0,[],A Void (Edit)
3843,170,6908.0,,Bad Panda #25,1.0,Album,,Ben Stepner,320000.0,,2479.0,Experimental,[47],"[38, 47]",Creative Commons Attribution,0.0,[],Islands
3854,171,6731.0,,LMM 3.3 - Learning Music with the Students at KIPP LA College Prep,4.0,Album,Community Pool Tapes,Learning Music,320000.0,,184.0,,"[17, 76, 362]","[17, 10, 76, 362]",Creative Commons Attribution,1.0,[],Countoff
3904,172,7026.0,,The Ghost of Reality,1.0,Album,POGUS,"If, Bwana",160000.0,,560.0,,"[1, 15, 32, 38]","[32, 1, 38, 15]",Creative Commons Attribution,0.0,[],Too Too
3937,173,7163.0,,se,3.0,Album,"Not Not Fun<br>
Sleeping Giant Glossolalia",Lame Drivers,256000.0,,68.0,,"[27, 38, 296]","[38, 296, 12, 15, 27]",Creative Commons Attribution,2.0,[],Silent Fire
3938,174,7163.0,,se,3.0,Album,"Not Not Fun<br>
Sleeping Giant Glossolalia",Lame Drivers,256000.0,,75.0,,"[27, 38, 296]","[38, 296, 12, 15, 27]",Creative Commons Attribution,1.0,[],Universe Osmosis
3939,175,7163.0,,se,3.0,Album,"Not Not Fun<br>
Sleeping Giant Glossolalia",Lame Drivers,256000.0,,100.0,,"[27, 38, 296]","[38, 296, 12, 15, 27]",Creative Commons Attribution,3.0,[],Bhangra outro
3984,176,7223.0,Classwar Karaoke,Classwar Karaoke - 0011 Survey,27.0,Album,,Gurdonark,320000.0,,192.0,Experimental,"[1, 30, 38, 186, 247]","[1, 38, 247, 186, 30]",Creative Commons Attribution,15.0,[],Sadness
4012,177,5743.0,,Phantom Power,7.0,Album,"Permanent Records, Lost Space Records, Pan y Rosas Discos",Black Math,192000.0,,143.0,,"[10, 12, 15, 76, 88, 314]","[10, 12, 76, 15, 88, 314]",Creative Commons Attribution,1.0,"['black math', 'omd', 'gainesville', 'new wave', 'goth', 'siouxsie and the banshees', 'chicago', 'counterfeit unrealities', 'depeche mode', 'reverb', 'pop']",This Love's Got to Change
4013,178,5743.0,,Phantom Power,7.0,Album,"Permanent Records, Lost Space Records, Pan y Rosas Discos",Black Math,192000.0,,124.0,,"[10, 12, 15, 76, 88, 314]","[10, 12, 76, 15, 88, 314]",Creative Commons Attribution,3.0,"['black math', 'omd', 'gainesville', 'new wave', 'goth', 'siouxsie and the banshees', 'chicago', 'counterfeit unrealities', 'depeche mode', 'reverb', 'pop']",Suck City
4014,179,7356.0,Marko-V,War,5.0,Album,,Salakapakka Sound System,320000.0,,600.0,,"[15, 32, 47, 107, 247]","[32, 38, 107, 47, 15, 1235, 247]",Creative Commons Attribution,1.0,[],Class war
4015,180,7356.0,Marko-V,War,5.0,Album,,Salakapakka Sound System,320000.0,,393.0,,"[15, 32, 47, 107, 247]","[32, 38, 107, 47, 15, 1235, 247]",Creative Commons Attribution,2.0,[],Race war
4016,181,7356.0,Marko-V,War,5.0,Album,,Salakapakka Sound System,320000.0,,390.0,,"[15, 32, 47, 107, 247]","[32, 38, 107, 47, 15, 1235, 247]",Creative Commons Attribution,3.0,[],Information war
4017,182,7356.0,Marko-V,War,5.0,Album,,Salakapakka Sound System,320000.0,,242.0,,"[15, 32, 47, 107, 247]","[32, 38, 107, 47, 15, 1235, 247]",Creative Commons Attribution,4.0,[],Gang war
4018,183,7356.0,Marko-V,War,5.0,Album,,Salakapakka Sound System,320000.0,,856.0,,"[15, 32, 47, 107, 247]","[32, 38, 107, 47, 15, 1235, 247]",Creative Commons Attribution,5.0,[],World war 3
4035,184,7366.0,,Albert Beger Elctroacoustic Band: Peacemaker,1.0,Album,,Albert Beger,320000.0,Albert Beger,640.0,,"[1, 4, 38, 74]","[1, 74, 4, 38]",Creative Commons Attribution,4.0,[],Nigun
4134,185,7474.0,,Through A Glass Darkly,1.0,Album,,Doc,234706.0,,662.0,Electronic,[42],"[42, 15]",Creative Commons Attribution,1.0,[],Through A Glass Darkly
4154,186,7514.0,Lee Rosevere,Red Danube,1.0,Album,,Lee Rosevere,320000.0,Strauss,235.0,,"[5, 15, 42, 107, 184]","[5, 42, 107, 15, 1235, 184]",Public Domain,1.0,[],Red Danube
4186,187,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,335.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,12.0,['tracks to sync'],Our Ego [Feat. Different Visitor]
4187,188,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,307.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,11.0,['tracks to sync'],Simple Hop
4188,189,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,255.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,10.0,['tracks to sync'],Covered In Oil
4189,190,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,296.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,9.0,['tracks to sync'],Drop of Water In the Ocean
4190,191,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,208.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,8.0,['tracks to sync'],Living In Reverse
4191,192,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,246.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,7.0,['tracks to sync'],At The Count
4192,193,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,271.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,6.0,['tracks to sync'],High School Snaps
4193,194,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,268.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,5.0,['tracks to sync'],Hella
4194,195,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,263.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,4.0,['tracks to sync'],Caught In The Beat
4195,196,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,357.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,3.0,['tracks to sync'],The Great
4196,197,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,275.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,2.0,['tracks to sync'],Calm The Fuck Down
4197,198,7603.0,,Slam Funk,12.0,Album,,Broke For Free,320000.0,,310.0,,"[15, 21, 296]","[296, 21, 15]",Creative Commons Attribution,1.0,['tracks to sync'],Nothing Like Captain Crunch
4198,199,7503.0,,Calling All Fiends,33.0,Album,,Limonadiac,192000.0,,152.0,Instrumental,"[18, 107]","[107, 18, 1235]",Public Domain,2.0,"['terror', '8m2stereo', 'horror', 'x-tokyo-river-god', 'the waiters', 'sublinear', 'shirley and spinoza', 'pharmacom', 'mr fab and his bag of heads', 'lenkei', 'grant', 'bureaucratica', 'soundscape', 'halloween', 'weirdomusic', 'the threshold people', 'stealing orchestra', 'roymond', 'not daniel johnston with daniel johnston', 'mark harvey', 'lee rosevere', 'click click click', 'brian and harlan', 'soundtrack', 'ton ruckert', 'urban inbreed', 'the dvds', 'splogman', 'rain station', 'nigel simmons', 'limonadiac', 'jeffrey letterly', 'cauhaus']",A Dyslexic Dumb Dead Voice
4204,200,7611.0,,Music to Summon the Spirits,5.0,Album,,Illinois Brass Band,174124.0,,196.0,Classical,[5],[5],Creative Commons Attribution,5.0,"['holst', 'bach', 'douglas', 'de falla', 'wright', 'classical', 'halloween']","Douglas, Mephistopheles"
4205,201,7611.0,,Music to Summon the Spirits,5.0,Album,,Illinois Brass Band,179992.0,,325.0,Classical,[5],[5],Creative Commons Attribution,6.0,"['holst', 'bach', 'douglas', 'de falla', 'wright', 'classical', 'halloween']","Holst, Uranus"
4206,202,7611.0,,Music to Summon the Spirits,5.0,Album,,Illinois Brass Band,173700.0,,209.0,Classical,[5],[5],Creative Commons Attribution,9.0,"['holst', 'bach', 'douglas', 'de falla', 'wright', 'classical', 'halloween']","De Falla, Ritual Fire Dance"
4207,203,7611.0,,Music to Summon the Spirits,5.0,Album,,Illinois Brass Band,174152.0,,254.0,Classical,[5],[5],Creative Commons Attribution,2.0,"['holst', 'bach', 'douglas', 'de falla', 'wright', 'classical', 'halloween']","Bach, Toccata and Fugue in D Minor"
4208,204,7611.0,,Music to Summon the Spirits,5.0,Album,,Illinois Brass Band,177108.0,,729.0,Classical,[5],[5],Creative Commons Attribution,4.0,"['holst', 'bach', 'douglas', 'de falla', 'wright', 'classical', 'halloween']","Wright, Tam O'Shanter's Ride"
4314,205,7760.0,,Classwar Karaoke - 0012 Survey,34.0,Album,,Gurdonark,320000.0,,190.0,Experimental,"[1, 30, 38, 41, 247]","[1, 38, 41, 247, 30]",Creative Commons Attribution,15.0,[],Berries
4315,206,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,187337.0,,79.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,1.0,[],"the beginning, actually"
4316,207,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,195742.0,,111.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,2.0,[],favorites
4317,208,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,212199.0,,140.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,3.0,[],and who gives a shit
4318,209,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,207931.0,,118.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,4.0,[],speedmetal machine music
4319,210,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,200746.0,,57.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,5.0,[],let me die in your footsteps
4320,211,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,208702.0,,104.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,6.0,[],surf ace noise
4321,212,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,223287.0,,57.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,7.0,[],thrillerphonics
4322,213,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,224750.0,,169.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,8.0,[],magic
4323,214,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,234559.0,,102.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,9.0,[],high fidelity
4324,215,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,217519.0,,83.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,10.0,[],party
4325,216,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,207366.0,,57.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,11.0,[],orgy
4326,217,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,231652.0,,131.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,12.0,[],sex machine
4327,218,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,198324.0,,73.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,13.0,[],justified
4328,219,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,226550.0,,142.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,14.0,[],moi non plus
4329,220,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,206745.0,,149.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,15.0,[],fahr far fun
4330,221,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,210992.0,,63.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,16.0,[],name that tune
4331,222,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,219971.0,,110.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,17.0,[],howlin' wolf
4332,223,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,255178.0,,80.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,18.0,[],sardana
4333,224,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,216636.0,,52.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,19.0,[],harmonica
4334,225,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,222943.0,,102.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,20.0,[],violins
4335,226,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,236544.0,,104.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,21.0,[],fly me to the moon
4336,227,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,230739.0,,100.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,22.0,[],hello dolly
4337,228,7762.0,,"This Is The End, Beautiful Friend",36.0,Album,,File Under Toner,221533.0,,98.0,Experimental,"[30, 125]","[38, 125, 30]",Public Domain,23.0,[],rock around the click
